Product_ID,Product_Name,Category,Supplier_ID,Lead_Time_Days,Supplier_Rating,Month,Year,Forecast_Demand,Current_Stock,Safety_Stock,Reorder_Level,Reorder_Qty,Risk_Score,Risk_Status
P199,Product_199,Snacks,S003,6,2.91,9,2025,36,928,148,151.0,0,0.04,Low
P200,Product_200,Household,S005,12,4.64,7,2025,38,53,121,239.0,106,0.7,Medium
P200,Product_200,Household,S005,12,4.64,8,2025,37,53,121,239.0,105,0.69,Medium
P200,Product_200,Household,S005,12,4.64,9,2025,43,53,121,239.0,111,0.8,Medium
P201,Product_201,Snacks,S027,7,3.29,7,2025,33,1061,60,144.0,0,0.03,Low
P201,Product_201,Snacks,S027,7,3.29,8,2025,33,1061,60,144.0,0,0.03,Low
P201,Product_201,Snacks,S027,7,3.29,9,2025,33,1061,60,144.0,0,0.03,Low
P202,Product_202,Household,S031,3,2.86,7,2025,40,98,197,136.0,139,0.4,Low
P202,Product_202,Household,S031,3,2.86,8,2025,39,98,197,136.0,138,0.39,Low
P202,Product_202,Household,S031,3,2.86,9,2025,39,98,197,136.0,138,0.39,Low
P203,Product_203,Dairy,S009,17,4.01,7,2025,34,1861,83,288.0,0,0.02,Low
P203,Product_203,Dairy,S009,17,4.01,8,2025,34,1861,83,288.0,0,0.02,Low
P203,Product_203,Dairy,S009,17,4.01,9,2025,36,1861,83,288.0,0,0.02,Low
P204,Product_204,Personal Care,S009,17,4.01,7,2025,34,1203,64,190.0,0,0.03,Low
P204,Product_204,Personal Care,S009,17,4.01,8,2025,34,1203,64,190.0,0,0.03,Low
P204,Product_204,Personal Care,S009,17,4.01,9,2025,36,1203,64,190.0,0,0.03,Low
P205,Product_205,Dairy,S007,18,4.8,7,2025,29,744,139,262.0,0,0.04,Low
P205,Product_205,Dairy,S007,18,4.8,8,2025,25,744,139,262.0,0,0.03,Low
P205,Product_205,Dairy,S007,18,4.8,9,2025,30,744,139,262.0,0,0.04,Low
P206,Product_206,Snacks,S029,2,3.98,7,2025,43,972,111,275.0,0,0.04,Low
P206,Product_206,Snacks,S029,2,3.98,8,2025,50,972,111,275.0,0,0.05,Low
P206,Product_206,Snacks,S029,2,3.98,9,2025,45,972,111,275.0,0,0.05,Low
P207,Product_207,Personal Care,S001,11,4.63,7,2025,39,1238,142,348.0,0,0.03,Low
P207,Product_207,Personal Care,S001,11,4.63,8,2025,40,1238,142,348.0,0,0.03,Low
P207,Product_207,Personal Care,S001,11,4.63,9,2025,41,1238,142,348.0,0,0.03,Low
P208,Product_208,Household,S029,2,3.98,7,2025,43,520,181,478.0,0,0.08,Low
P208,Product_208,Household,S029,2,3.98,8,2025,50,520,181,478.0,0,0.1,Low
P208,Product_208,Household,S029,2,3.98,9,2025,45,520,181,478.0,0,0.09,Low
P209,Product_209,Snacks,S024,4,4.31,7,2025,36,576,64,439.0,0,0.06,Low
P209,Product_209,Snacks,S024,4,4.31,8,2025,37,576,64,439.0,0,0.06,Low
P209,Product_209,Snacks,S024,4,4.31,9,2025,37,576,64,439.0,0,0.06,Low
P210,Product_210,Personal Care,S024,4,4.31,7,2025,36,837,92,251.0,0,0.04,Low
P210,Product_210,Personal Care,S024,4,4.31,8,2025,37,837,92,251.0,0,0.04,Low
P210,Product_210,Personal Care,S024,4,4.31,9,2025,37,837,92,251.0,0,0.04,Low
P211,Product_211,Snacks,S034,5,3.77,7,2025,37,517,127,230.0,0,0.07,Low
P211,Product_211,Snacks,S034,5,3.77,8,2025,35,517,127,230.0,0,0.07,Low
P211,Product_211,Snacks,S034,5,3.77,9,2025,37,517,127,230.0,0,0.07,Low
P212,Product_212,Personal Care,S027,7,3.29,7,2025,33,1515,168,408.0,0,0.02,Low
P212,Product_212,Personal Care,S027,7,3.29,8,2025,33,1515,168,408.0,0,0.02,Low
P212,Product_212,Personal Care,S027,7,3.29,9,2025,33,1515,168,408.0,0,0.02,Low
P213,Product_213,Personal Care,S037,4,2.54,7,2025,36,207,140,149.0,0,0.17,Low
P213,Product_213,Personal Care,S037,4,2.54,8,2025,35,207,140,149.0,0,0.17,Low
P213,Product_213,Personal Care,S037,4,2.54,9,2025,41,207,140,149.0,0,0.2,Low
P214,Product_214,Dairy,S039,14,3.96,7,2025,36,1653,107,316.0,0,0.02,Low
P214,Product_214,Dairy,S039,14,3.96,8,2025,36,1653,107,316.0,0,0.02,Low
P214,Product_214,Dairy,S039,14,3.96,9,2025,39,1653,107,316.0,0,0.02,Low
P215,Product_215,Personal Care,S047,14,3.99,7,2025,38,697,141,269.0,0,0.05,Low
P215,Product_215,Personal Care,S047,14,3.99,8,2025,37,697,141,269.0,0,0.05,Low
P215,Product_215,Personal Care,S047,14,3.99,9,2025,41,697,141,269.0,0,0.06,Low
P216,Product_216,Snacks,S040,13,2.82,7,2025,36,1122,196,173.0,0,0.03,Low
P216,Product_216,Snacks,S040,13,2.82,8,2025,34,1122,196,173.0,0,0.03,Low
P216,Product_216,Snacks,S040,13,2.82,9,2025,34,1122,196,173.0,0,0.03,Low
P217,Product_217,Beverages,S026,2,4.35,7,2025,37,315,122,346.0,0,0.12,Low
P217,Product_217,Beverages,S026,2,4.35,8,2025,39,315,122,346.0,0,0.12,Low
P217,Product_217,Beverages,S026,2,4.35,9,2025,38,315,122,346.0,0,0.12,Low
P218,Product_218,Beverages,S025,12,4.27,7,2025,35,770,182,228.0,0,0.05,Low
P218,Product_218,Beverages,S025,12,4.27,8,2025,35,770,182,228.0,0,0.05,Low
P218,Product_218,Beverages,S025,12,4.27,9,2025,36,770,182,228.0,0,0.05,Low
P219,Product_219,Dairy,S012,6,4.53,7,2025,36,1509,166,174.0,0,0.02,Low
P219,Product_219,Dairy,S012,6,4.53,8,2025,37,1509,166,174.0,0,0.02,Low
P219,Product_219,Dairy,S012,6,4.53,9,2025,37,1509,166,174.0,0,0.02,Low
P220,Product_220,Household,S030,18,2.82,7,2025,36,541,95,361.0,0,0.07,Low
P220,Product_220,Household,S030,18,2.82,8,2025,32,541,95,361.0,0,0.06,Low
P220,Product_220,Household,S030,18,2.82,9,2025,31,541,95,361.0,0,0.06,Low
P221,Product_221,Beverages,S007,18,4.8,7,2025,29,264,87,169.0,0,0.11,Low
P221,Product_221,Beverages,S007,18,4.8,8,2025,25,264,87,169.0,0,0.09,Low
P221,Product_221,Beverages,S007,18,4.8,9,2025,30,264,87,169.0,0,0.11,Low
P222,Product_222,Dairy,S047,14,3.99,7,2025,38,1043,165,369.0,0,0.04,Low
P222,Product_222,Dairy,S047,14,3.99,8,2025,37,1043,165,369.0,0,0.04,Low
P222,Product_222,Dairy,S047,14,3.99,9,2025,41,1043,165,369.0,0,0.04,Low
P223,Product_223,Personal Care,S043,3,3.84,7,2025,38,324,81,164.0,0,0.12,Low
P223,Product_223,Personal Care,S043,3,3.84,8,2025,36,324,81,164.0,0,0.11,Low
P223,Product_223,Personal Care,S043,3,3.84,9,2025,37,324,81,164.0,0,0.11,Low
P224,Product_224,Snacks,S006,6,3.14,7,2025,34,629,100,273.0,0,0.05,Low
P224,Product_224,Snacks,S006,6,3.14,8,2025,34,629,100,273.0,0,0.05,Low
P224,Product_224,Snacks,S006,6,3.14,9,2025,32,629,100,273.0,0,0.05,Low
P225,Product_225,Personal Care,S040,13,2.82,7,2025,36,900,85,423.0,0,0.04,Low
P225,Product_225,Personal Care,S040,13,2.82,8,2025,34,900,85,423.0,0,0.04,Low
P225,Product_225,Personal Care,S040,13,2.82,9,2025,34,900,85,423.0,0,0.04,Low
P226,Product_226,Snacks,S006,6,3.14,7,2025,34,1128,140,191.0,0,0.03,Low
P226,Product_226,Snacks,S006,6,3.14,8,2025,34,1128,140,191.0,0,0.03,Low
P226,Product_226,Snacks,S006,6,3.14,9,2025,32,1128,140,191.0,0,0.03,Low
P227,Product_227,Household,S037,4,2.54,7,2025,36,1278,94,407.0,0,0.03,Low
P227,Product_227,Household,S037,4,2.54,8,2025,35,1278,94,407.0,0,0.03,Low
P227,Product_227,Household,S037,4,2.54,9,2025,41,1278,94,407.0,0,0.03,Low
P228,Product_228,Dairy,S005,12,4.64,7,2025,38,1353,148,388.0,0,0.03,Low
P228,Product_228,Dairy,S005,12,4.64,8,2025,37,1353,148,388.0,0,0.03,Low
P228,Product_228,Dairy,S005,12,4.64,9,2025,43,1353,148,388.0,0,0.03,Low
P229,Product_229,Dairy,S025,12,4.27,7,2025,35,1688,190,461.0,0,0.02,Low
P229,Product_229,Dairy,S025,12,4.27,8,2025,35,1688,190,461.0,0,0.02,Low
P229,Product_229,Dairy,S025,12,4.27,9,2025,36,1688,190,461.0,0,0.02,Low
P230,Product_230,Beverages,S033,18,2.93,7,2025,35,132,174,167.0,77,0.26,Low
P230,Product_230,Beverages,S033,18,2.93,8,2025,36,132,174,167.0,78,0.27,Low
P230,Product_230,Beverages,S033,18,2.93,9,2025,42,132,174,167.0,84,0.32,Low
P231,Product_231,Dairy,S037,4,2.54,7,2025,36,724,192,386.0,0,0.05,Low
P231,Product_231,Dairy,S037,4,2.54,8,2025,35,724,192,386.0,0,0.05,Low
P231,Product_231,Dairy,S037,4,2.54,9,2025,41,724,192,386.0,0,0.06,Low
P232,Product_232,Household,S021,17,3.37,7,2025,33,2,53,474.0,84,11.0,High
P232,Product_232,Household,S021,17,3.37,8,2025,34,2,53,474.0,85,11.33,High
P232,Product_232,Household,S021,17,3.37,9,2025,34,2,53,474.0,85,11.33,High
P233,Product_233,Beverages,S047,14,3.99,7,2025,38,18,118,405.0,138,2.0,High
P233,Product_233,Beverages,S047,14,3.99,8,2025,37,18,118,405.0,137,1.95,High
P233,Product_233,Beverages,S047,14,3.99,9,2025,41,18,118,405.0,141,2.16,High
P234,Product_234,Personal Care,S039,14,3.96,7,2025,36,424,83,175.0,0,0.08,Low
P234,Product_234,Personal Care,S039,14,3.96,8,2025,36,424,83,175.0,0,0.08,Low
P234,Product_234,Personal Care,S039,14,3.96,9,2025,39,424,83,175.0,0,0.09,Low
P235,Product_235,Dairy,S011,8,3.4,7,2025,36,1196,187,428.0,0,0.03,Low
P235,Product_235,Dairy,S011,8,3.4,8,2025,35,1196,187,428.0,0,0.03,Low
P235,Product_235,Dairy,S011,8,3.4,9,2025,34,1196,187,428.0,0,0.03,Low
P236,Product_236,Personal Care,S034,5,3.77,7,2025,37,1789,156,142.0,0,0.02,Low
P236,Product_236,Personal Care,S034,5,3.77,8,2025,35,1789,156,142.0,0,0.02,Low
P236,Product_236,Personal Care,S034,5,3.77,9,2025,37,1789,156,142.0,0,0.02,Low
P237,Product_237,Personal Care,S037,4,2.54,7,2025,36,1547,98,335.0,0,0.02,Low
P237,Product_237,Personal Care,S037,4,2.54,8,2025,35,1547,98,335.0,0,0.02,Low
P237,Product_237,Personal Care,S037,4,2.54,9,2025,41,1547,98,335.0,0,0.03,Low
P238,Product_238,Dairy,S017,10,3.54,7,2025,33,1292,134,299.0,0,0.03,Low
P238,Product_238,Dairy,S017,10,3.54,8,2025,33,1292,134,299.0,0,0.03,Low
P238,Product_238,Dairy,S017,10,3.54,9,2025,33,1292,134,299.0,0,0.03,Low
P239,Product_239,Snacks,S037,4,2.54,7,2025,36,1556,140,312.0,0,0.02,Low
P239,Product_239,Snacks,S037,4,2.54,8,2025,35,1556,140,312.0,0,0.02,Low
P239,Product_239,Snacks,S037,4,2.54,9,2025,41,1556,140,312.0,0,0.03,Low
P240,Product_240,Personal Care,S045,6,3.18,7,2025,32,343,124,307.0,0,0.09,Low
P240,Product_240,Personal Care,S045,6,3.18,8,2025,33,343,124,307.0,0,0.1,Low
P240,Product_240,Personal Care,S045,6,3.18,9,2025,33,343,124,307.0,0,0.1,Low
P241,Product_241,Beverages,S041,10,4.74,7,2025,32,1679,121,112.0,0,0.02,Low
P241,Product_241,Beverages,S041,10,4.74,8,2025,30,1679,121,112.0,0,0.02,Low
P241,Product_241,Beverages,S041,10,4.74,9,2025,33,1679,121,112.0,0,0.02,Low
P242,Product_242,Dairy,S039,14,3.96,7,2025,36,1780,58,303.0,0,0.02,Low
P242,Product_242,Dairy,S039,14,3.96,8,2025,36,1780,58,303.0,0,0.02,Low
P242,Product_242,Dairy,S039,14,3.96,9,2025,39,1780,58,303.0,0,0.02,Low
P243,Product_243,Beverages,S032,2,4.23,7,2025,35,190,117,474.0,0,0.18,Low
P243,Product_243,Beverages,S032,2,4.23,8,2025,37,190,117,474.0,0,0.19,Low
P243,Product_243,Beverages,S032,2,4.23,9,2025,37,190,117,474.0,0,0.19,Low
P244,Product_244,Personal Care,S014,7,4.5,7,2025,41,939,102,274.0,0,0.04,Low
P244,Product_244,Personal Care,S014,7,4.5,8,2025,40,939,102,274.0,0,0.04,Low
P244,Product_244,Personal Care,S014,7,4.5,9,2025,40,939,102,274.0,0,0.04,Low
P245,Product_245,Personal Care,S040,13,2.82,7,2025,36,1660,172,210.0,0,0.02,Low
P245,Product_245,Personal Care,S040,13,2.82,8,2025,34,1660,172,210.0,0,0.02,Low
P245,Product_245,Personal Care,S040,13,2.82,9,2025,34,1660,172,210.0,0,0.02,Low
P246,Product_246,Beverages,S019,10,2.7,7,2025,33,952,179,497.0,0,0.03,Low
P246,Product_246,Beverages,S019,10,2.7,8,2025,31,952,179,497.0,0,0.03,Low
P246,Product_246,Beverages,S019,10,2.7,9,2025,32,952,179,497.0,0,0.03,Low
P247,Product_247,Personal Care,S027,7,3.29,7,2025,33,1680,162,139.0,0,0.02,Low
P247,Product_247,Personal Care,S027,7,3.29,8,2025,33,1680,162,139.0,0,0.02,Low
P247,Product_247,Personal Care,S027,7,3.29,9,2025,33,1680,162,139.0,0,0.02,Low
P248,Product_248,Dairy,S016,18,3.04,7,2025,35,1871,54,294.0,0,0.02,Low
P248,Product_248,Dairy,S016,18,3.04,8,2025,31,1871,54,294.0,0,0.02,Low
P248,Product_248,Dairy,S016,18,3.04,9,2025,32,1871,54,294.0,0,0.02,Low
P249,Product_249,Personal Care,S016,18,3.04,7,2025,35,949,176,305.0,0,0.04,Low
P249,Product_249,Personal Care,S016,18,3.04,8,2025,31,949,176,305.0,0,0.03,Low
P249,Product_249,Personal Care,S016,18,3.04,9,2025,32,949,176,305.0,0,0.03,Low
P250,Product_250,Beverages,S008,10,3.64,7,2025,32,118,109,291.0,23,0.27,Low
P250,Product_250,Beverages,S008,10,3.64,8,2025,34,118,109,291.0,25,0.29,Low
P250,Product_250,Beverages,S008,10,3.64,9,2025,33,118,109,291.0,24,0.28,Low
P251,Product_251,Beverages,S049,10,4.16,7,2025,35,680,112,468.0,0,0.05,Low
P251,Product_251,Beverages,S049,10,4.16,8,2025,36,680,112,468.0,0,0.05,Low
P251,Product_251,Beverages,S049,10,4.16,9,2025,39,680,112,468.0,0,0.06,Low
P252,Product_252,Dairy,S008,10,3.64,7,2025,32,430,191,268.0,0,0.07,Low
P252,Product_252,Dairy,S008,10,3.64,8,2025,34,430,191,268.0,0,0.08,Low
P252,Product_252,Dairy,S008,10,3.64,9,2025,33,430,191,268.0,0,0.08,Low
P253,Product_253,Beverages,S005,12,4.64,7,2025,38,948,180,489.0,0,0.04,Low
P253,Product_253,Beverages,S005,12,4.64,8,2025,37,948,180,489.0,0,0.04,Low
P253,Product_253,Beverages,S005,12,4.64,9,2025,43,948,180,489.0,0,0.05,Low
P254,Product_254,Snacks,S047,14,3.99,7,2025,38,1171,57,126.0,0,0.03,Low
P254,Product_254,Snacks,S047,14,3.99,8,2025,37,1171,57,126.0,0,0.03,Low
P254,Product_254,Snacks,S047,14,3.99,9,2025,41,1171,57,126.0,0,0.03,Low
P255,Product_255,Personal Care,S028,4,4.73,7,2025,33,927,103,393.0,0,0.04,Low
P255,Product_255,Personal Care,S028,4,4.73,8,2025,33,927,103,393.0,0,0.04,Low
P255,Product_255,Personal Care,S028,4,4.73,9,2025,33,927,103,393.0,0,0.04,Low
P256,Product_256,Beverages,S022,14,2.55,7,2025,33,390,162,337.0,0,0.08,Low
P256,Product_256,Beverages,S022,14,2.55,8,2025,34,390,162,337.0,0,0.09,Low
P256,Product_256,Beverages,S022,14,2.55,9,2025,38,390,162,337.0,0,0.1,Low
P257,Product_257,Personal Care,S037,4,2.54,7,2025,36,602,130,196.0,0,0.06,Low
P257,Product_257,Personal Care,S037,4,2.54,8,2025,35,602,130,196.0,0,0.06,Low
P257,Product_257,Personal Care,S037,4,2.54,9,2025,41,602,130,196.0,0,0.07,Low
P258,Product_258,Beverages,S020,10,2.57,7,2025,34,1359,88,191.0,0,0.02,Low
P258,Product_258,Beverages,S020,10,2.57,8,2025,33,1359,88,191.0,0,0.02,Low
P258,Product_258,Beverages,S020,10,2.57,9,2025,32,1359,88,191.0,0,0.02,Low
P259,Product_259,Beverages,S007,18,4.8,7,2025,29,53,128,387.0,104,0.54,Medium
P259,Product_259,Beverages,S007,18,4.8,8,2025,25,53,128,387.0,100,0.46,Low
P259,Product_259,Beverages,S007,18,4.8,9,2025,30,53,128,387.0,105,0.56,Medium
P260,Product_260,Dairy,S037,4,2.54,7,2025,36,428,179,355.0,0,0.08,Low
P260,Product_260,Dairy,S037,4,2.54,8,2025,35,428,179,355.0,0,0.08,Low
P260,Product_260,Dairy,S037,4,2.54,9,2025,41,428,179,355.0,0,0.1,Low
P261,Product_261,Personal Care,S009,17,4.01,7,2025,34,1784,83,344.0,0,0.02,Low
P261,Product_261,Personal Care,S009,17,4.01,8,2025,34,1784,83,344.0,0,0.02,Low
P261,Product_261,Personal Care,S009,17,4.01,9,2025,36,1784,83,344.0,0,0.02,Low
P262,Product_262,Beverages,S028,4,4.73,7,2025,33,198,161,120.0,0,0.17,Low
P262,Product_262,Beverages,S028,4,4.73,8,2025,33,198,161,120.0,0,0.17,Low
P262,Product_262,Beverages,S028,4,4.73,9,2025,33,198,161,120.0,0,0.17,Low
P263,Product_263,Snacks,S048,17,3.24,7,2025,34,829,160,339.0,0,0.04,Low
P263,Product_263,Snacks,S048,17,3.24,8,2025,33,829,160,339.0,0,0.04,Low
P263,Product_263,Snacks,S048,17,3.24,9,2025,33,829,160,339.0,0,0.04,Low
P264,Product_264,Household,S047,14,3.99,7,2025,38,413,182,492.0,0,0.09,Low
P264,Product_264,Household,S047,14,3.99,8,2025,37,413,182,492.0,0,0.09,Low
P264,Product_264,Household,S047,14,3.99,9,2025,41,413,182,492.0,0,0.1,Low
P265,Product_265,Household,S019,10,2.7,7,2025,33,209,94,106.0,0,0.16,Low
P265,Product_265,Household,S019,10,2.7,8,2025,31,209,94,106.0,0,0.15,Low
P265,Product_265,Household,S019,10,2.7,9,2025,32,209,94,106.0,0,0.15,Low
P266,Product_266,Dairy,S040,13,2.82,7,2025,36,845,82,287.0,0,0.04,Low
P266,Product_266,Dairy,S040,13,2.82,8,2025,34,845,82,287.0,0,0.04,Low
P266,Product_266,Dairy,S040,13,2.82,9,2025,34,845,82,287.0,0,0.04,Low
P267,Product_267,Dairy,S031,3,2.86,7,2025,40,1042,132,297.0,0,0.04,Low
P267,Product_267,Dairy,S031,3,2.86,8,2025,39,1042,132,297.0,0,0.04,Low
P267,Product_267,Dairy,S031,3,2.86,9,2025,39,1042,132,297.0,0,0.04,Low
P268,Product_268,Snacks,S024,4,4.31,7,2025,36,352,129,458.0,0,0.1,Low
P268,Product_268,Snacks,S024,4,4.31,8,2025,37,352,129,458.0,0,0.1,Low
P268,Product_268,Snacks,S024,4,4.31,9,2025,37,352,129,458.0,0,0.1,Low
P269,Product_269,Personal Care,S007,18,4.8,7,2025,29,155,111,213.0,0,0.19,Low
P269,Product_269,Personal Care,S007,18,4.8,8,2025,25,155,111,213.0,0,0.16,Low
P269,Product_269,Personal Care,S007,18,4.8,9,2025,30,155,111,213.0,0,0.19,Low
P270,Product_270,Dairy,S019,10,2.7,7,2025,33,269,166,290.0,0,0.12,Low
P270,Product_270,Dairy,S019,10,2.7,8,2025,31,269,166,290.0,0,0.11,Low
P270,Product_270,Dairy,S019,10,2.7,9,2025,32,269,166,290.0,0,0.12,Low
P271,Product_271,Snacks,S033,18,2.93,7,2025,35,1303,169,386.0,0,0.03,Low
P271,Product_271,Snacks,S033,18,2.93,8,2025,36,1303,169,386.0,0,0.03,Low
P271,Product_271,Snacks,S033,18,2.93,9,2025,42,1303,169,386.0,0,0.03,Low
P272,Product_272,Beverages,S050,2,4.59,7,2025,36,1720,86,124.0,0,0.02,Low
P272,Product_272,Beverages,S050,2,4.59,8,2025,42,1720,86,124.0,0,0.02,Low
P272,Product_272,Beverages,S050,2,4.59,9,2025,45,1720,86,124.0,0,0.03,Low
P273,Product_273,Beverages,S001,11,4.63,7,2025,39,360,169,420.0,0,0.11,Low
P273,Product_273,Beverages,S001,11,4.63,8,2025,40,360,169,420.0,0,0.11,Low
P273,Product_273,Beverages,S001,11,4.63,9,2025,41,360,169,420.0,0,0.11,Low
P274,Product_274,Household,S036,2,2.51,7,2025,29,640,84,428.0,0,0.05,Low
P274,Product_274,Household,S036,2,2.51,8,2025,30,640,84,428.0,0,0.05,Low
P274,Product_274,Household,S036,2,2.51,9,2025,34,640,84,428.0,0,0.05,Low
P275,Product_275,Dairy,S043,3,3.84,7,2025,38,687,111,387.0,0,0.06,Low
P275,Product_275,Dairy,S043,3,3.84,8,2025,36,687,111,387.0,0,0.05,Low
P275,Product_275,Dairy,S043,3,3.84,9,2025,37,687,111,387.0,0,0.05,Low
P276,Product_276,Dairy,S048,17,3.24,7,2025,34,721,54,359.0,0,0.05,Low
P276,Product_276,Dairy,S048,17,3.24,8,2025,33,721,54,359.0,0,0.05,Low
P276,Product_276,Dairy,S048,17,3.24,9,2025,33,721,54,359.0,0,0.05,Low
P277,Product_277,Dairy,S022,14,2.55,7,2025,33,488,101,399.0,0,0.07,Low
P277,Product_277,Dairy,S022,14,2.55,8,2025,34,488,101,399.0,0,0.07,Low
P277,Product_277,Dairy,S022,14,2.55,9,2025,38,488,101,399.0,0,0.08,Low
P278,Product_278,Personal Care,S006,6,3.14,7,2025,34,110,193,412.0,117,0.31,Low
P278,Product_278,Personal Care,S006,6,3.14,8,2025,34,110,193,412.0,117,0.31,Low
P278,Product_278,Personal Care,S006,6,3.14,9,2025,32,110,193,412.0,115,0.29,Low
P279,Product_279,Beverages,S014,7,4.5,7,2025,41,1050,116,461.0,0,0.04,Low
P279,Product_279,Beverages,S014,7,4.5,8,2025,40,1050,116,461.0,0,0.04,Low
P279,Product_279,Beverages,S014,7,4.5,9,2025,40,1050,116,461.0,0,0.04,Low
P280,Product_280,Beverages,S043,3,3.84,7,2025,38,714,156,271.0,0,0.05,Low
P280,Product_280,Beverages,S043,3,3.84,8,2025,36,714,156,271.0,0,0.05,Low
P280,Product_280,Beverages,S043,3,3.84,9,2025,37,714,156,271.0,0,0.05,Low
P281,Product_281,Snacks,S044,12,4.05,7,2025,34,684,66,282.0,0,0.05,Low
P281,Product_281,Snacks,S044,12,4.05,8,2025,35,684,66,282.0,0,0.05,Low
P281,Product_281,Snacks,S044,12,4.05,9,2025,36,684,66,282.0,0,0.05,Low
P282,Product_282,Dairy,S032,2,4.23,7,2025,35,529,145,355.0,0,0.07,Low
P282,Product_282,Dairy,S032,2,4.23,8,2025,37,529,145,355.0,0,0.07,Low
P282,Product_282,Dairy,S032,2,4.23,9,2025,37,529,145,355.0,0,0.07,Low
P283,Product_283,Personal Care,S007,18,4.8,7,2025,29,1858,105,177.0,0,0.02,Low
P283,Product_283,Personal Care,S007,18,4.8,8,2025,25,1858,105,177.0,0,0.01,Low
P283,Product_283,Personal Care,S007,18,4.8,9,2025,30,1858,105,177.0,0,0.02,Low
P284,Product_284,Dairy,S007,18,4.8,7,2025,29,1220,161,442.0,0,0.02,Low
P284,Product_284,Dairy,S007,18,4.8,8,2025,25,1220,161,442.0,0,0.02,Low
P284,Product_284,Dairy,S007,18,4.8,9,2025,30,1220,161,442.0,0,0.02,Low
P285,Product_285,Dairy,S024,4,4.31,7,2025,36,837,189,408.0,0,0.04,Low
P285,Product_285,Dairy,S024,4,4.31,8,2025,37,837,189,408.0,0,0.04,Low
P285,Product_285,Dairy,S024,4,4.31,9,2025,37,837,189,408.0,0,0.04,Low
P286,Product_286,Household,S030,18,2.82,7,2025,36,410,129,352.0,0,0.09,Low
P286,Product_286,Household,S030,18,2.82,8,2025,32,410,129,352.0,0,0.08,Low
P286,Product_286,Household,S030,18,2.82,9,2025,31,410,129,352.0,0,0.08,Low
P287,Product_287,Beverages,S002,6,4.05,7,2025,37,1602,65,220.0,0,0.02,Low
P287,Product_287,Beverages,S002,6,4.05,8,2025,37,1602,65,220.0,0,0.02,Low
P287,Product_287,Beverages,S002,6,4.05,9,2025,37,1602,65,220.0,0,0.02,Low
P288,Product_288,Dairy,S035,16,4.98,7,2025,42,1776,121,239.0,0,0.02,Low
P288,Product_288,Dairy,S035,16,4.98,8,2025,31,1776,121,239.0,0,0.02,Low
P288,Product_288,Dairy,S035,16,4.98,9,2025,37,1776,121,239.0,0,0.02,Low
P289,Product_289,Dairy,S028,4,4.73,7,2025,33,64,68,273.0,37,0.51,Medium
P289,Product_289,Dairy,S028,4,4.73,8,2025,33,64,68,273.0,37,0.51,Medium
P289,Product_289,Dairy,S028,4,4.73,9,2025,33,64,68,273.0,37,0.51,Medium
P290,Product_290,Dairy,S001,11,4.63,7,2025,39,1859,117,365.0,0,0.02,Low
P290,Product_290,Dairy,S001,11,4.63,8,2025,40,1859,117,365.0,0,0.02,Low
P290,Product_290,Dairy,S001,11,4.63,9,2025,41,1859,117,365.0,0,0.02,Low
P291,Product_291,Household,S005,12,4.64,7,2025,38,1398,59,411.0,0,0.03,Low
P291,Product_291,Household,S005,12,4.64,8,2025,37,1398,59,411.0,0,0.03,Low
P291,Product_291,Household,S005,12,4.64,9,2025,43,1398,59,411.0,0,0.03,Low
P292,Product_292,Snacks,S023,5,2.91,7,2025,37,199,146,368.0,0,0.18,Low
P292,Product_292,Snacks,S023,5,2.91,8,2025,35,199,146,368.0,0,0.18,Low
P292,Product_292,Snacks,S023,5,2.91,9,2025,38,199,146,368.0,0,0.19,Low
P293,Product_293,Household,S037,4,2.54,7,2025,36,1506,96,471.0,0,0.02,Low
P293,Product_293,Household,S037,4,2.54,8,2025,35,1506,96,471.0,0,0.02,Low
P293,Product_293,Household,S037,4,2.54,9,2025,41,1506,96,471.0,0,0.03,Low
P294,Product_294,Snacks,S042,6,4.7,7,2025,32,214,80,484.0,0,0.15,Low
P294,Product_294,Snacks,S042,6,4.7,8,2025,28,214,80,484.0,0,0.13,Low
P294,Product_294,Snacks,S042,6,4.7,9,2025,27,214,80,484.0,0,0.13,Low
P295,Product_295,Dairy,S022,14,2.55,7,2025,33,101,52,381.0,0,0.32,Low
P295,Product_295,Dairy,S022,14,2.55,8,2025,34,101,52,381.0,0,0.33,Low
P295,Product_295,Dairy,S022,14,2.55,9,2025,38,101,52,381.0,0,0.37,Low
P296,Product_296,Dairy,S015,6,4.0,7,2025,41,230,183,248.0,0,0.18,Low
P296,Product_296,Dairy,S015,6,4.0,8,2025,43,230,183,248.0,0,0.19,Low
P296,Product_296,Dairy,S015,6,4.0,9,2025,40,230,183,248.0,0,0.17,Low
P297,Product_297,Household,S049,10,4.16,7,2025,35,919,175,339.0,0,0.04,Low
P297,Product_297,Household,S049,10,4.16,8,2025,36,919,175,339.0,0,0.04,Low
P297,Product_297,Household,S049,10,4.16,9,2025,39,919,175,339.0,0,0.04,Low
P298,Product_298,Dairy,S023,5,2.91,7,2025,37,1239,171,270.0,0,0.03,Low
P298,Product_298,Dairy,S023,5,2.91,8,2025,35,1239,171,270.0,0,0.03,Low
P298,Product_298,Dairy,S023,5,2.91,9,2025,38,1239,171,270.0,0,0.03,Low
P299,Product_299,Snacks,S016,18,3.04,7,2025,35,814,58,351.0,0,0.04,Low
